Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,latitude,longitude
816945,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,204,East New York,2010,01/01/2010,45.2,,40.6667702,-73.8823583
816946,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,204,East New York,2019,01/01/2019,51.7,,40.6667702,-73.8823583
151681,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,204,East New York,2005,01/01/2005,48.8,,40.6667702,-73.8823583
817063,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,303,Bedford Stuyvesant (CD3),2010,01/01/2010,53.1,,40.6834364,-73.9412488
817064,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,303,Bedford Stuyvesant (CD3),2019,01/01/2019,64.3,,40.6834364,-73.9412488
154527,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,303,Bedford Stuyvesant (CD3),2005,01/01/2005,66.4,,40.6834364,-73.9412488
817066,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,304,Bushwick (CD4),2019,01/01/2019,48.2,,40.6942696,-73.9187482
817065,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,304,Bushwick (CD4),2010,01/01/2010,39.4,,40.6942696,-73.9187482
154528,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,304,Bushwick (CD4),2005,01/01/2005,35.3,,40.6942696,-73.9187482
816996,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,408,Jamaica,2019,01/01/2019,45.3,,40.7029134,-73.8006429
816995,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,408,Jamaica,2010,01/01/2010,50.9,,40.7029134,-73.8006429
151706,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,408,Jamaica,2005,01/01/2005,39.1,,40.7029134,-73.8006429
154501,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,101,Financial District (CD1),2005,01/01/2005,91.6,,40.7076681,-74.009271
817012,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,101,Financial District (CD1),2019,01/01/2019,103.7,,40.7076681,-74.009271
817011,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,101,Financial District (CD1),2010,01/01/2010,80.6,,40.7076681,-74.009271
817009,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Citywide,1,New York City,2010,01/01/2010,53.4,,40.7127281,-74.0060152
817010,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Citywide,1,New York City,2019,01/01/2019,54.9,,40.7127281,-74.0060152
151713,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Citywide,1,New York City,2005,01/01/2005,46.3,,40.7127281,-74.0060152
816980,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,310,Lower Manhattan,2019,01/01/2019,102.6,,40.7135482,-74.0054261
816979,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,310,Lower Manhattan,2010,01/01/2010,81.5,,40.7135482,-74.0054261
151698,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,310,Lower Manhattan,2005,01/01/2005,89.5,,40.7135482,-74.0054261
816990,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,405,Ridgewood - Forest Hills,2019,01/01/2019,63,,40.7219648,-73.8442749853306
816989,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,405,Ridgewood - Forest Hills,2010,01/01/2010,68.3,,40.7219648,-73.8442749853306
151703,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,405,Ridgewood - Forest Hills,2005,01/01/2005,56.5,,40.7219648,-73.8442749853306
816939,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,201,Greenpoint,2010,01/01/2010,63.5,,40.7237134,-73.9509714
816940,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,201,Greenpoint,2019,01/01/2019,78.9,,40.7237134,-73.9509714
151678,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,201,Greenpoint,2005,01/01/2005,58.9,,40.7237134,-73.9509714
817120,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,413,Queens Village (CD13),2019,01/01/2019,72.4,,40.7267692,-73.7415208
154555,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,413,Queens Village (CD13),2005,01/01/2005,57.6,,40.7267692,-73.7415208
817119,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,413,Queens Village (CD13),2010,01/01/2010,75.2,,40.7267692,-73.7415208
816975,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,308,Greenwich Village - SoHo,2010,01/01/2010,107.5,,40.7297907,-73.9994469
816976,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,308,Greenwich Village - SoHo,2019,01/01/2019,124.2,,40.7297907,-73.9994469
151696,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,308,Greenwich Village - SoHo,2005,01/01/2005,121.3,,40.7297907,-73.9994469
816991,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,406,Fresh Meadows,2010,01/01/2010,90.3,,40.7348246,-73.7934668
816992,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,406,Fresh Meadows,2019,01/01/2019,73.9,,40.7348246,-73.7934668
151704,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,406,Fresh Meadows,2005,01/01/2005,58.1,,40.7348246,-73.7934668
817099,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,403,Jackson Heights (CD3),2010,01/01/2010,81.3,,40.7556561,-73.8857755
817100,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,403,Jackson Heights (CD3),2019,01/01/2019,70.6,,40.7556561,-73.8857755
154545,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,403,Jackson Heights (CD3),2005,01/01/2005,62.3,,40.7556561,-73.8857755
816984,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,402,West Queens,2019,01/01/2019,94.7,,40.7585379,-73.9012574
151700,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,402,West Queens,2005,01/01/2005,80.5,,40.7585379,-73.9012574
816983,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,402,West Queens,2010,01/01/2010,105.1,,40.7585379,-73.9012574
154505,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,105,Midtown (CD5),2005,01/01/2005,124,,40.7601132,-73.9781654508679
817019,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,105,Midtown (CD5),2010,01/01/2010,63.6,,40.7601132,-73.9781654508679
817020,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,105,Midtown (CD5),2019,01/01/2019,71.1,,40.7601132,-73.9781654508679
816971,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,306,Chelsea - Clinton,2010,01/01/2010,91.8,,40.7613804,-73.9907136
816972,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,306,Chelsea - Clinton,2019,01/01/2019,118.3,,40.7613804,-73.9907136
151694,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,306,Chelsea - Clinton,2005,01/01/2005,114.9,,40.7613804,-73.9907136
816982,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,401,Long Island City - Astoria,2019,01/01/2019,57.1,,40.76538245,-73.9330318683768
151699,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,401,Long Island City - Astoria,2005,01/01/2005,40.7,,40.76538245,-73.9330318683768
816981,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,401,Long Island City - Astoria,2010,01/01/2010,54.8,,40.76538245,-73.9330318683768
816987,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,404,Bayside - Little Neck,2010,01/01/2010,81,,40.7668833,-73.7398197
816988,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,404,Bayside - Little Neck,2019,01/01/2019,74.1,,40.7668833,-73.7398197
151702,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,404,Bayside - Little Neck,2005,01/01/2005,57.1,,40.7668833,-73.7398197
816969,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,305,Upper East Side,2010,01/01/2010,117,,40.7743831,-73.9646405
816970,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,305,Upper East Side,2019,01/01/2019,111.1,,40.7743831,-73.9646405
151693,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,305,Upper East Side,2005,01/01/2005,115.2,,40.7743831,-73.9646405
817025,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,108,Upper East Side (CD8),2010,01/01/2010,129.3,,40.7743831,-73.9646405
817026,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,108,Upper East Side (CD8),2019,01/01/2019,123.4,,40.7743831,-73.9646405
154508,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,108,Upper East Side (CD8),2005,01/01/2005,128.1,,40.7743831,-73.9646405
816967,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,304,Upper West Side,2010,01/01/2010,116.4,,40.7870455,-73.9754163
816968,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,304,Upper West Side,2019,01/01/2019,129.2,,40.7870455,-73.9754163
151692,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,304,Upper West Side,2005,01/01/2005,97,,40.7870455,-73.9754163
817023,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,107,Upper West Side (CD7),2010,01/01/2010,116.1,,40.7870455,-73.9754163
817024,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,107,Upper West Side (CD7),2019,01/01/2019,128.7,,40.7870455,-73.9754163
154507,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,107,Upper West Side (CD7),2005,01/01/2005,98.2,,40.7870455,-73.9754163
151716,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,3,Manhattan,2005,01/01/2005,100.8,,40.7896239,-73.9598939
816920,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,3,Manhattan,2019,01/01/2019,116.7,,40.7896239,-73.9598939
816919,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,3,Manhattan,2010,01/01/2010,104.2,,40.7896239,-73.9598939
816966,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,303,East Harlem,2019,01/01/2019,135.8,,40.7947222,-73.9425
816965,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,303,East Harlem,2010,01/01/2010,136.6,,40.7947222,-73.9425
151691,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,303,East Harlem,2005,01/01/2005,102.5,,40.7947222,-73.9425
817032,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,111,East Harlem (CD11),2019,01/01/2019,140.8,,40.7947222,-73.9425
817031,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,111,East Harlem (CD11),2010,01/01/2010,142.5,,40.7947222,-73.9425
154511,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,111,East Harlem (CD11),2005,01/01/2005,104.8,,40.7947222,-73.9425
816962,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,301,Washington Heights,2019,01/01/2019,131.7,,40.8401984,-73.9402214
816961,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,301,Washington Heights,2010,01/01/2010,107.8,,40.8401984,-73.9402214
151689,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,301,Washington Heights,2005,01/01/2005,84.5,,40.8401984,-73.9402214
816933,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,105,Crotona -Tremont,2010,01/01/2010,80.8,,40.84522705,-73.8952454083798
816934,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,105,Crotona -Tremont,2019,01/01/2019,90.5,,40.84522705,-73.8952454083798
151675,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,105,Crotona -Tremont,2005,01/01/2005,74.1,,40.84522705,-73.8952454083798
816915,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,1,Bronx,2010,01/01/2010,54.2,,40.8466508,-73.8785937
816916,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,1,Bronx,2019,01/01/2019,59.3,,40.8466508,-73.8785937
151714,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,1,Bronx,2005,01/01/2005,45,,40.8466508,-73.8785937
816930,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,103,Fordham - Bronx Pk,2019,01/01/2019,56.2,,40.85384905,-73.8777222426624
816929,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,103,Fordham - Bronx Pk,2010,01/01/2010,50.6,,40.85384905,-73.8777222426624
151673,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,103,Fordham - Bronx Pk,2005,01/01/2005,54.7,,40.85384905,-73.8777222426624
816925,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,101,Kingsbridge - Riverdale,2010,01/01/2010,63.9,,40.8877842,-73.9135870366299
816926,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,101,Kingsbridge - Riverdale,2019,01/01/2019,74.3,,40.8877842,-73.9135870366299
151671,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,101,Kingsbridge - Riverdale,2005,01/01/2005,41.5,,40.8877842,-73.9135870366299
817213,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,410,Rockaways,2010,01/01/2010,0.4,,40.5592426,-73.9193835
817214,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,410,Rockaways,2019,01/01/2019,0.6,,40.5592426,-73.9193835
151756,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,410,Rockaways,2005,01/01/2005,0.5,,40.5592426,-73.9193835
817137,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,5,Staten Island,2010,01/01/2010,1.1,,40.5724274,-74.1452007812605
817138,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,5,Staten Island,2019,01/01/2019,1.4,,40.5724274,-74.1452007812605
151766,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,5,Staten Island,2005,01/01/2005,1,,40.5724274,-74.1452007812605
817297,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,313,Coney Island (CD13),2010,01/01/2010,0.5,,40.5765081,-73.9929419
817298,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,313,Coney Island (CD13),2019,01/01/2019,0.7,,40.5765081,-73.9929419
154478,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,313,Coney Island (CD13),2005,01/01/2005,1.1,,40.5765081,-73.9929419
817301,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,315,Sheepshead Bay (CD15),2010,01/01/2010,1,,40.5912161,-73.9445822
154480,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,315,Sheepshead Bay (CD15),2005,01/01/2005,2.2,,40.5912161,-73.9445822
817302,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,315,Sheepshead Bay (CD15),2019,01/01/2019,1.3,,40.5912161,-73.9445822
817219,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,503,Willowbrook,2010,01/01/2010,1.7,,40.6031598,-74.1384762
817220,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,503,Willowbrook,2019,01/01/2019,2.2,,40.6031598,-74.1384762
151759,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,503,Willowbrook,2005,01/01/2005,1.4,,40.6031598,-74.1384762
817293,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,311,Bensonhurst (CD11),2010,01/01/2010,1,,40.6049772,-73.9934061
154476,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,311,Bensonhurst (CD11),2005,01/01/2005,2,,40.6049772,-73.9934061
817294,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,311,Bensonhurst (CD11),2019,01/01/2019,1.4,,40.6049772,-73.9934061
817216,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,501,Port Richmond,2019,01/01/2019,1.4,,40.6331592,-74.1365318
817215,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,501,Port Richmond,2010,01/01/2010,1.1,,40.6331592,-74.1365318
151757,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,501,Port Richmond,2005,01/01/2005,0.6,,40.6331592,-74.1365318
817163,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,206,Borough Park,2010,01/01/2010,1.4,,40.633993,-73.9968059
817164,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,206,Borough Park,2019,01/01/2019,2,,40.633993,-73.9968059
151731,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,206,Borough Park,2005,01/01/2005,2.7,,40.633993,-73.9968059
