Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
151414,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,404,Bayside - Little Neck,2009-2011,01/01/2009,4.5,
827901,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2017-2019,01/01/2017,4,
131154,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404,Bayside - Little Neck,2005-2007,01/01/2005,7.5,
828044,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404,Bayside - Little Neck,2017-2019,01/01/2017,3,
827853,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404,Bayside - Little Neck,2017-2019,01/01/2017,18,
130764,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,404,Bayside - Little Neck,2005,01/01/2005,2.5,
315669,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,404,Bayside - Little Neck,2011,01/01/2011,1.9,
130962,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2005-2007,01/01/2005,18.3,
130716,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,404,Bayside - Little Neck,2005,01/01/2005,1.9,
151510,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2009-2011,01/01/2009,7.8,
130386,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2005-2007,01/01/2005,48.9,
817201,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,404,Bayside - Little Neck,2010,01/01/2010,4.1,
816987,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,404,Bayside - Little Neck,2010,01/01/2010,81,
131490,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2009-2011,01/01/2009,12.5,
151462,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404,Bayside - Little Neck,2009-2011,01/01/2009,27.5,
151558,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404,Bayside - Little Neck,2009-2011,01/01/2009,8.5,
743695,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2021,06/01/2021,30.1,
817202,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,404,Bayside - Little Neck,2019,01/01/2019,4.9,
175994,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2011,06/01/2011,15.4,
827112,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2022,06/01/2022,33.4,
151750,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,404,Bayside - Little Neck,2005,01/01/2005,3.2,
315621,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,404,Bayside - Little Neck,2011,01/01/2011,1.2,
799804,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,404,Bayside - Little Neck,2014,01/01/2014,0.9,
334046,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2015,06/01/2015,9.1,
178556,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2012,12/01/2011,8.6,
178514,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2011,12/01/2010,9.7,
212825,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2014,06/01/2014,8,
338203,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2015,06/01/2015,31.3,
131586,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2009-2011,01/01/2009,34.5,
827540,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2017-2019,01/01/2017,24,
122029,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,2-Year Summer Average 2009-2010,06/01/2009,28.5,
605261,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2018,06/01/2018,31,
175952,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2010,06/01/2010,16,
740986,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Winter 2020-21,12/01/2020,18.6,
222587,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2009,06/01/2009,26.3,
177926,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2012,06/01/2012,9.8,
177968,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2013,06/01/2013,9.9,
178598,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2013,12/01/2012,8.1,
130428,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,404,Bayside - Little Neck,2013,01/01/2013,1.6,
742255,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2020-21,12/01/2020,6.4,
547462,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2017,01/01/2017,7,
549358,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2017,06/01/2017,30.3,
130524,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,404,Bayside - Little Neck,2013,01/01/2013,10.4,
222588,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2010,06/01/2010,33.5,
130476,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,404,Bayside - Little Neck,2013,01/01/2013,0.2,
212699,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2013-14,12/01/2013,10.9,
212573,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Annual Average 2014,12/01/2013,17.4,
549855,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Winter 2016-17,12/01/2016,23.8,
175406,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Winter 2011-12,12/01/2011,20.4,
549853,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2017,06/01/2017,12.6,
649758,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2018-19,12/01/2018,6.9,
412025,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2016,06/01/2016,33,
412520,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Winter 2015-16,12/01/2015,20.9,
412521,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2016,06/01/2016,12.7,
334045,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2015,01/01/2015,8.3,
547463,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2016-17,12/01/2016,7.9,
629044,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2015-2017,01/01/2015,1.2,
828092,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2017-2019,01/01/2017,0,
410829,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2016,06/01/2016,7.4,
667244,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Winter 2019-20,12/01/2019,19.9,
643412,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2019,06/01/2019,12.5,
605756,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2018,01/01/2018,6.5,
823233,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2021-22,12/01/2021,6.7,
176540,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Annual Average 2009,12/01/2008,20.1,
643413,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Winter 2018-19,12/01/2018,18.2,
816988,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,404,Bayside - Little Neck,2019,01/01/2019,74.1,
827444,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404,Bayside - Little Neck,2017-2019,01/01/2017,10,
628468,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404,Bayside - Little Neck,2015-2017,01/01/2015,12.2,
823231,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2022,01/01/2022,5.6,
827396,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2017-2019,01/01/2017,2,
825703,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2022,06/01/2022,10.7,
412522,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Annual Average 2016,12/31/2015,16.4,
825704,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Winter 2021-22,12/01/2021,19.8,
175280,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Winter 2008-09,12/01/2008,25.3,
602797,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Winter 2017-18,12/01/2017,21.9,
643411,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Annual Average 2019,01/01/2019,14.2,
827613,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2017-2019,01/01/2017,2,
177170,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2008-09,12/01/2008,12.2,
649756,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2019,01/01/2019,6.2,
799846,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,404,Bayside - Little Neck,2014,01/01/2014,1.4,
518823,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2012-2014,01/02/2012,7,
628516,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2015-2017,01/01/2015,4.9,
212321,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Winter 2013-14,12/01/2013,25.1,
825702,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Annual Average 2022,01/01/2022,14.8,
151702,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,404,Bayside - Little Neck,2005,01/01/2005,57.1,
816837,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,404,Bayside - Little Neck,2019,01/01/2019,80,
816838,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,404,Bayside - Little Neck,2010,01/01/2010,85.9,
151654,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,404,Bayside - Little Neck,2005,01/01/2005,60.5,
606050,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2018,01/01/2018,6.5,
667832,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Winter 2019-20,12/01/2019,20.3,
643706,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2019,06/01/2019,12.7,
334341,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2014-15,12/01/2014,8.8,
643707,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Winter 2018-19,12/01/2018,18.6,
213452,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2014,06/01/2014,13,
667831,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2020,01/01/2020,13.5,
741282,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2021,01/01/2021,14.2,
603089,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2018,01/01/2018,16.1,
336879,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Winter 2014-15,12/01/2014,22.7,
412814,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Winter 2015-16,12/01/2015,21.3,
550149,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Winter 2016-17,12/01/2016,24.2,
667833,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2020,06/01/2020,8.9,
643705,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2019,01/01/2019,14.5,
412816,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2016,12/31/2015,16.8,
336877,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2015,01/01/2015,17.6,
650052,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2018-19,12/01/2018,6.9,
669964,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2020,01/01/2020,6,
213806,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2013-14,12/01/2013,10.9,
606052,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2017-18,12/01/2017,7.6,
650050,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2019,01/01/2019,6.2,
411122,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2015-16,12/01/2015,7.4,
411123,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2016,06/01/2016,7.4,
669965,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2019-20,12/01/2019,7.6,
650051,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2019,06/01/2019,7.3,
334340,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2015,06/01/2015,9.1,
336878,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2015,06/01/2015,13,
651051,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2019,06/01/2019,31.8,
334339,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2015,01/01/2015,8.2,
826068,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2022,01/01/2022,14.8,
669966,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2020,06/01/2020,6.7,
671095,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2020,06/01/2020,30.7,
823558,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2022,06/01/2022,6.4,
826381,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2022,06/01/2022,10.7,
216591,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2010,06/01/2010,33.6,
216592,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2011,06/01/2011,33.1,
338301,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2015,06/01/2015,31.4,
823557,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2021-22,12/01/2021,6.7,
826996,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2022,06/01/2022,33.7,
216595,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2014,06/01/2014,32.3,
216594,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2013,06/01/2013,30.8,
816713,643,Annual vehicle miles traveled,Million miles,per square mile,CD,411,Bayside and Little Neck (CD11),2010,01/01/2010,81.2,
412123,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2016,06/01/2016,33.1,
547756,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2017,01/01/2017,7,
742551,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2021,01/01/2021,6.3,
168564,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2010-11,12/01/2010,12.1,
169331,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2009,06/01/2009,9.9,
170452,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2013,12/01/2012,8.1,
170393,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2012,12/01/2011,8.5,
547755,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2017,06/01/2017,8.6,
547757,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2016-17,12/01/2016,7.8,
168505,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2009-10,12/01/2009,9.1,
168623,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2011-12,12/01/2011,8.9,
214160,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2014,12/01/2013,8.3,
606051,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2018,06/01/2018,8,
166676,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2009,06/01/2009,17.2,
165909,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Winter 2010-11,12/01/2010,26.7,
167738,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2012,12/01/2011,17.9,
411124,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2016,12/31/2015,6.9,
742550,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2021,06/01/2021,7.9,
169508,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2012,06/01/2012,9.8,
169567,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2013,06/01/2013,9.9,
170334,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2011,12/01/2010,9.7,
170216,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2009,12/01/2008,9.7,
213983,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2014,06/01/2014,7.9,
743597,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2021,06/01/2021,30.3,
168682,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2012-13,12/01/2012,9.4,
170275,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2010,12/01/2009,9,
167679,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2011,12/01/2010,19.9,
166027,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Winter 2012-13,12/01/2012,19.8,
167620,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2010,12/01/2009,19.6,
823559,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Annual Average 2022,01/01/2022,5.6,
165850,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Winter 2009-10,12/01/2009,23.2,
165968,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Winter 2011-12,12/01/2011,20.8,
213629,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2014,12/01/2013,17.8,
603090,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2018,06/01/2018,11.9,
550147,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2017,06/01/2017,12.9,
154612,643,Annual vehicle miles traveled,Million miles,per square mile,CD,411,Bayside and Little Neck (CD11),2005,01/01/2005,58.7,
167561,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2009,12/01/2008,20.5,
166853,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2012,06/01/2012,15,
166912,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2013,06/01/2013,14.4,
741281,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2021,06/01/2021,10.2,
826380,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Winter 2021-22,12/01/2021,19.9,
816714,643,Annual vehicle miles traveled,Million miles,per square mile,CD,411,Bayside and Little Neck (CD11),2019,01/01/2019,73.6,
817330,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,411,Bayside and Little Neck (CD11),2019,01/01/2019,4.9,
817329,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,411,Bayside and Little Neck (CD11),2010,01/01/2010,3.9,
167797,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2013,12/01/2012,16.8,
550148,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2017,01/01/2017,16.9,
412815,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2016,06/01/2016,13,
817115,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,411,Bayside and Little Neck (CD11),2010,01/01/2010,76.4,
